"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Mar 01 18:03:11 GMT 2024","Fri Mar 01 18:03:12 GMT 2024","196","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Fri Mar 01 18:03:09 GMT 2024","Fri Mar 01 18:03:11 GMT 2024","1950","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Fri Mar 01 18:03:11 GMT 2024","Fri Mar 01 18:03:12 GMT 2024","999","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Fri Mar 01 18:03:12 GMT 2024","Fri Mar 01 18:03:13 GMT 2024","716","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Fri Mar 01 18:03:13 GMT 2024","Fri Mar 01 18:03:14 GMT 2024","807","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Fri Mar 01 18:03:09 GMT 2024","Fri Mar 01 18:03:12 GMT 2024","3126","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Fri Mar 01 18:03:11 GMT 2024","Fri Mar 01 18:03:11 GMT 2024","232","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Fri Mar 01 18:03:09 GMT 2024","Fri Mar 01 18:03:11 GMT 2024","2266","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Fri Mar 01 18:03:14 GMT 2024","Fri Mar 01 18:03:15 GMT 2024","1113","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Fri Mar 01 18:03:11 GMT 2024","Fri Mar 01 18:03:11 GMT 2024","227","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
