"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 27 18:01:14 GMT 2024","Sat Jan 27 18:01:18 GMT 2024","4039","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sat Jan 27 18:01:12 GMT 2024","Sat Jan 27 18:01:14 GMT 2024","1310","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Sat Jan 27 18:01:11 GMT 2024","Sat Jan 27 18:01:11 GMT 2024","547","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sat Jan 27 18:01:08 GMT 2024","Sat Jan 27 18:01:12 GMT 2024","3926","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sat Jan 27 18:01:11 GMT 2024","Sat Jan 27 18:01:14 GMT 2024","2211","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sat Jan 27 18:01:08 GMT 2024","Sat Jan 27 18:01:11 GMT 2024","3047","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sat Jan 27 18:01:12 GMT 2024","Sat Jan 27 18:01:12 GMT 2024","514","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Sat Jan 27 18:01:11 GMT 2024","Sat Jan 27 18:01:12 GMT 2024","506","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sat Jan 27 18:01:18 GMT 2024","Sat Jan 27 18:01:21 GMT 2024","3843","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sat Jan 27 18:01:08 GMT 2024","Sat Jan 27 18:01:11 GMT 2024","2445","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
