"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1616","verify that update space successfully","Setel Regression Suite","Sun Mar 02 18:08:50 GMT 2025","passed","Sun Mar 02 18:08:51 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","2041","verify that create list successfully","Setel Regression Suite","Sun Mar 02 18:08:44 GMT 2025","failed","Sun Mar 02 18:08:46 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1130","verify that delete space successfully","Setel Regression Suite","Sun Mar 02 18:08:47 GMT 2025","passed","Sun Mar 02 18:08:48 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1433","get folder successfully","Setel Regression Suite","Sun Mar 02 18:08:47 GMT 2025","passed","Sun Mar 02 18:08:48 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","305","verify that update list successfully","Setel Regression Suite","Sun Mar 02 18:08:47 GMT 2025","failed","Sun Mar 02 18:08:47 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","3091","verify that create space successfully","Setel Regression Suite","Sun Mar 02 18:08:44 GMT 2025","passed","Sun Mar 02 18:08:47 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","307","verify that get list successfully","Setel Regression Suite","Sun Mar 02 18:08:47 GMT 2025","failed","Sun Mar 02 18:08:47 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","2588","verify that delete folder successfully","Setel Regression Suite","Sun Mar 02 18:08:44 GMT 2025","passed","Sun Mar 02 18:08:47 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1198","verify that get space successfully","Setel Regression Suite","Sun Mar 02 18:08:48 GMT 2025","passed","Sun Mar 02 18:08:50 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","318","verify that delete list successfully","Setel Regression Suite","Sun Mar 02 18:08:46 GMT 2025","failed","Sun Mar 02 18:08:47 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
