"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 22 18:07:42 GMT 2024","Fri Mar 22 18:07:43 GMT 2024","1323","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Fri Mar 22 18:07:37 GMT 2024","Fri Mar 22 18:07:39 GMT 2024","2031","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Fri Mar 22 18:07:41 GMT 2024","Fri Mar 22 18:07:42 GMT 2024","911","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Fri Mar 22 18:07:37 GMT 2024","Fri Mar 22 18:07:40 GMT 2024","2516","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Fri Mar 22 18:07:40 GMT 2024","Fri Mar 22 18:07:41 GMT 2024","714","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Fri Mar 22 18:07:37 GMT 2024","Fri Mar 22 18:07:40 GMT 2024","2828","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Fri Mar 22 18:07:40 GMT 2024","Fri Mar 22 18:07:41 GMT 2024","1135","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Fri Mar 22 18:07:40 GMT 2024","Fri Mar 22 18:07:40 GMT 2024","204","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Fri Mar 22 18:07:39 GMT 2024","Fri Mar 22 18:07:40 GMT 2024","251","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Fri Mar 22 18:07:40 GMT 2024","Fri Mar 22 18:07:40 GMT 2024","250","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
