"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","381","verify that get list successfully","Setel Regression Suite","Mon Feb 17 18:09:49 GMT 2025","failed","Mon Feb 17 18:09:49 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1928","verify that update space successfully","Setel Regression Suite","Mon Feb 17 18:09:52 GMT 2025","passed","Mon Feb 17 18:09:54 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","2164","verify that create list successfully","Setel Regression Suite","Mon Feb 17 18:09:46 GMT 2025","failed","Mon Feb 17 18:09:48 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1182","verify that delete space successfully","Setel Regression Suite","Mon Feb 17 18:09:49 GMT 2025","passed","Mon Feb 17 18:09:51 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1694","get folder successfully","Setel Regression Suite","Mon Feb 17 18:09:49 GMT 2025","passed","Mon Feb 17 18:09:51 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1399","verify that get space successfully","Setel Regression Suite","Mon Feb 17 18:09:51 GMT 2025","passed","Mon Feb 17 18:09:52 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","3394","verify that create space successfully","Setel Regression Suite","Mon Feb 17 18:09:46 GMT 2025","passed","Mon Feb 17 18:09:49 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","3063","verify that delete folder successfully","Setel Regression Suite","Mon Feb 17 18:09:46 GMT 2025","passed","Mon Feb 17 18:09:49 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","391","verify that delete list successfully","Setel Regression Suite","Mon Feb 17 18:09:48 GMT 2025","failed","Mon Feb 17 18:09:49 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","379","verify that update list successfully","Setel Regression Suite","Mon Feb 17 18:09:49 GMT 2025","failed","Mon Feb 17 18:09:49 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
