"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1576","verify that update space successfully","Setel Regression Suite","Sat Jan 11 18:09:04 GMT 2025","passed","Sat Jan 11 18:09:06 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","327","verify that update list successfully","Setel Regression Suite","Sat Jan 11 18:09:02 GMT 2025","failed","Sat Jan 11 18:09:02 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","2643","verify that delete folder successfully","Setel Regression Suite","Sat Jan 11 18:08:59 GMT 2025","passed","Sat Jan 11 18:09:01 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","347","verify that get list successfully","Setel Regression Suite","Sat Jan 11 18:09:01 GMT 2025","failed","Sat Jan 11 18:09:02 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","842","verify that delete space successfully","Setel Regression Suite","Sat Jan 11 18:09:02 GMT 2025","passed","Sat Jan 11 18:09:03 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1375","get folder successfully","Setel Regression Suite","Sat Jan 11 18:09:01 GMT 2025","passed","Sat Jan 11 18:09:03 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","361","verify that delete list successfully","Setel Regression Suite","Sat Jan 11 18:09:01 GMT 2025","failed","Sat Jan 11 18:09:01 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","3202","verify that create space successfully","Setel Regression Suite","Sat Jan 11 18:08:59 GMT 2025","passed","Sat Jan 11 18:09:02 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","2102","verify that create list successfully","Setel Regression Suite","Sat Jan 11 18:08:59 GMT 2025","failed","Sat Jan 11 18:09:01 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1129","verify that get space successfully","Setel Regression Suite","Sat Jan 11 18:09:03 GMT 2025","passed","Sat Jan 11 18:09:04 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
