"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 08 18:08:02 GMT 2024","Sun Sep 08 18:08:04 GMT 2024","1969","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sun Sep 08 18:08:01 GMT 2024","Sun Sep 08 18:08:03 GMT 2024","1935","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sun Sep 08 18:07:58 GMT 2024","Sun Sep 08 18:08:01 GMT 2024","3297","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Sun Sep 08 18:08:01 GMT 2024","Sun Sep 08 18:08:02 GMT 2024","1242","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Sun Sep 08 18:08:01 GMT 2024","Sun Sep 08 18:08:01 GMT 2024","507","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Sun Sep 08 18:08:00 GMT 2024","Sun Sep 08 18:08:00 GMT 2024","501","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Sun Sep 08 18:08:00 GMT 2024","Sun Sep 08 18:08:01 GMT 2024","505","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sun Sep 08 18:08:04 GMT 2024","Sun Sep 08 18:08:07 GMT 2024","2340","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sun Sep 08 18:07:58 GMT 2024","Sun Sep 08 18:08:01 GMT 2024","3679","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Sun Sep 08 18:07:58 GMT 2024","Sun Sep 08 18:08:00 GMT 2024","2058","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
