"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 02 18:01:34 GMT 2023","Wed Aug 02 18:01:35 GMT 2023","371","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Wed Aug 02 18:01:35 GMT 2023","Wed Aug 02 18:01:36 GMT 2023","1453","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Wed Aug 02 18:01:37 GMT 2023","Wed Aug 02 18:01:39 GMT 2023","1820","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Wed Aug 02 18:01:34 GMT 2023","Wed Aug 02 18:01:34 GMT 2023","387","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Wed Aug 02 18:01:31 GMT 2023","Wed Aug 02 18:01:35 GMT 2023","3963","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Wed Aug 02 18:01:35 GMT 2023","Wed Aug 02 18:01:35 GMT 2023","365","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Wed Aug 02 18:01:31 GMT 2023","Wed Aug 02 18:01:35 GMT 2023","3719","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Wed Aug 02 18:01:31 GMT 2023","Wed Aug 02 18:01:34 GMT 2023","2819","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Wed Aug 02 18:01:35 GMT 2023","Wed Aug 02 18:01:36 GMT 2023","869","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Wed Aug 02 18:01:36 GMT 2023","Wed Aug 02 18:01:37 GMT 2023","1282","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
