"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 15 18:07:35 GMT 2023","Fri Dec 15 18:07:36 GMT 2023","1014","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Fri Dec 15 18:07:35 GMT 2023","Fri Dec 15 18:07:36 GMT 2023","513","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Fri Dec 15 18:07:33 GMT 2023","Fri Dec 15 18:07:35 GMT 2023","2910","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Fri Dec 15 18:07:37 GMT 2023","Fri Dec 15 18:07:38 GMT 2023","1032","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Fri Dec 15 18:07:35 GMT 2023","Fri Dec 15 18:07:35 GMT 2023","206","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Fri Dec 15 18:07:33 GMT 2023","Fri Dec 15 18:07:35 GMT 2023","2493","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Fri Dec 15 18:07:35 GMT 2023","Fri Dec 15 18:07:35 GMT 2023","209","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Fri Dec 15 18:07:36 GMT 2023","Fri Dec 15 18:07:37 GMT 2023","808","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Fri Dec 15 18:07:35 GMT 2023","Fri Dec 15 18:07:35 GMT 2023","227","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Fri Dec 15 18:07:33 GMT 2023","Fri Dec 15 18:07:35 GMT 2023","2164","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
