"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 27 18:08:07 GMT 2024","Mon May 27 18:08:10 GMT 2024","2611","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Mon May 27 18:08:10 GMT 2024","Mon May 27 18:08:11 GMT 2024","1399","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Mon May 27 18:08:12 GMT 2024","Mon May 27 18:08:13 GMT 2024","1318","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Mon May 27 18:08:09 GMT 2024","Mon May 27 18:08:10 GMT 2024","364","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Mon May 27 18:08:11 GMT 2024","Mon May 27 18:08:12 GMT 2024","937","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Mon May 27 18:08:07 GMT 2024","Mon May 27 18:08:09 GMT 2024","1973","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Mon May 27 18:08:10 GMT 2024","Mon May 27 18:08:11 GMT 2024","372","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Mon May 27 18:08:07 GMT 2024","Mon May 27 18:08:11 GMT 2024","3496","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Mon May 27 18:08:13 GMT 2024","Mon May 27 18:08:15 GMT 2024","1837","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Mon May 27 18:08:10 GMT 2024","Mon May 27 18:08:10 GMT 2024","674","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
