"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1881","verify that create list successfully","Setel Regression Suite","Wed Jan 15 18:09:54 GMT 2025","failed","Wed Jan 15 18:09:56 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","307","verify that delete list successfully","Setel Regression Suite","Wed Jan 15 18:09:56 GMT 2025","failed","Wed Jan 15 18:09:56 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","842","verify that delete space successfully","Setel Regression Suite","Wed Jan 15 18:09:57 GMT 2025","passed","Wed Jan 15 18:09:58 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","3229","verify that create space successfully","Setel Regression Suite","Wed Jan 15 18:09:54 GMT 2025","passed","Wed Jan 15 18:09:57 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","323","verify that get list successfully","Setel Regression Suite","Wed Jan 15 18:09:56 GMT 2025","failed","Wed Jan 15 18:09:56 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","2796","get folder successfully","Setel Regression Suite","Wed Jan 15 18:09:57 GMT 2025","passed","Wed Jan 15 18:09:59 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","2041","verify that update space successfully","Setel Regression Suite","Wed Jan 15 18:09:59 GMT 2025","passed","Wed Jan 15 18:10:01 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1294","verify that get space successfully","Setel Regression Suite","Wed Jan 15 18:09:58 GMT 2025","passed","Wed Jan 15 18:09:59 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","2651","verify that delete folder successfully","Setel Regression Suite","Wed Jan 15 18:09:54 GMT 2025","passed","Wed Jan 15 18:09:57 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","298","verify that update list successfully","Setel Regression Suite","Wed Jan 15 18:09:56 GMT 2025","failed","Wed Jan 15 18:09:57 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
