"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 15 18:09:50 GMT 2024","Tue Oct 15 18:09:50 GMT 2024","603","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Tue Oct 15 18:09:52 GMT 2024","Tue Oct 15 18:09:53 GMT 2024","1234","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Tue Oct 15 18:09:47 GMT 2024","Tue Oct 15 18:09:49 GMT 2024","1971","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Tue Oct 15 18:09:47 GMT 2024","Tue Oct 15 18:09:50 GMT 2024","2582","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Tue Oct 15 18:09:53 GMT 2024","Tue Oct 15 18:09:54 GMT 2024","1662","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Tue Oct 15 18:09:51 GMT 2024","Tue Oct 15 18:09:52 GMT 2024","879","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Tue Oct 15 18:09:50 GMT 2024","Tue Oct 15 18:09:51 GMT 2024","1411","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Tue Oct 15 18:09:47 GMT 2024","Tue Oct 15 18:09:51 GMT 2024","3686","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Tue Oct 15 18:09:49 GMT 2024","Tue Oct 15 18:09:50 GMT 2024","311","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Tue Oct 15 18:09:49 GMT 2024","Tue Oct 15 18:09:49 GMT 2024","422","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
