"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat May 18 18:01:01 GMT 2024","Sat May 18 18:01:01 GMT 2024","738","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sat May 18 18:01:01 GMT 2024","Sat May 18 18:01:03 GMT 2024","1755","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Sat May 18 18:00:56 GMT 2024","Sat May 18 18:01:01 GMT 2024","4389","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Sat May 18 18:01:01 GMT 2024","Sat May 18 18:01:02 GMT 2024","722","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sat May 18 18:00:56 GMT 2024","Sat May 18 18:01:01 GMT 2024","4884","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sat May 18 18:01:03 GMT 2024","Sat May 18 18:01:06 GMT 2024","2867","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sat May 18 18:01:06 GMT 2024","Sat May 18 18:01:09 GMT 2024","3401","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sat May 18 18:00:56 GMT 2024","Sat May 18 18:01:00 GMT 2024","4232","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sat May 18 18:01:02 GMT 2024","Sat May 18 18:01:03 GMT 2024","725","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sat May 18 18:01:00 GMT 2024","Sat May 18 18:01:03 GMT 2024","2905","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
