"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3077","verify that create space successfully","Setel Regression Suite","Sun Dec 15 18:09:32 GMT 2024","passed","Sun Dec 15 18:09:35 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","327","verify that update list successfully","Setel Regression Suite","Sun Dec 15 18:09:36 GMT 2024","failed","Sun Dec 15 18:09:37 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","333","verify that get list successfully","Setel Regression Suite","Sun Dec 15 18:09:36 GMT 2024","failed","Sun Dec 15 18:09:36 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1645","get folder successfully","Setel Regression Suite","Sun Dec 15 18:09:35 GMT 2024","passed","Sun Dec 15 18:09:37 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","975","verify that delete space successfully","Setel Regression Suite","Sun Dec 15 18:09:35 GMT 2024","passed","Sun Dec 15 18:09:36 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1700","verify that update space successfully","Setel Regression Suite","Sun Dec 15 18:09:38 GMT 2024","passed","Sun Dec 15 18:09:39 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1203","verify that get space successfully","Setel Regression Suite","Sun Dec 15 18:09:36 GMT 2024","passed","Sun Dec 15 18:09:38 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","2558","verify that delete folder successfully","Setel Regression Suite","Sun Dec 15 18:09:32 GMT 2024","passed","Sun Dec 15 18:09:35 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1952","verify that create list successfully","Setel Regression Suite","Sun Dec 15 18:09:32 GMT 2024","failed","Sun Dec 15 18:09:34 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1632","verify that delete list successfully","Setel Regression Suite","Sun Dec 15 18:09:34 GMT 2024","failed","Sun Dec 15 18:09:36 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
