"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Aug 25 18:02:15 GMT 2023","Fri Aug 25 18:02:16 GMT 2023","275","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Fri Aug 25 18:02:18 GMT 2023","Fri Aug 25 18:02:19 GMT 2023","1418","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Fri Aug 25 18:02:15 GMT 2023","Fri Aug 25 18:02:15 GMT 2023","295","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Fri Aug 25 18:02:12 GMT 2023","Fri Aug 25 18:02:15 GMT 2023","3073","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Fri Aug 25 18:02:16 GMT 2023","Fri Aug 25 18:02:16 GMT 2023","685","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Fri Aug 25 18:02:12 GMT 2023","Fri Aug 25 18:02:15 GMT 2023","2625","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Fri Aug 25 18:02:16 GMT 2023","Fri Aug 25 18:02:18 GMT 2023","1536","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Fri Aug 25 18:02:15 GMT 2023","Fri Aug 25 18:02:17 GMT 2023","1349","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Fri Aug 25 18:02:12 GMT 2023","Fri Aug 25 18:02:16 GMT 2023","3504","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Fri Aug 25 18:02:15 GMT 2023","Fri Aug 25 18:02:15 GMT 2023","320","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
