"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Aug 27 18:01:32 GMT 2023","Sun Aug 27 18:01:33 GMT 2023","245","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sun Aug 27 18:01:29 GMT 2023","Sun Aug 27 18:01:33 GMT 2023","4074","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Sun Aug 27 18:01:33 GMT 2023","Sun Aug 27 18:01:33 GMT 2023","246","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sun Aug 27 18:01:33 GMT 2023","Sun Aug 27 18:01:34 GMT 2023","1109","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Sun Aug 27 18:01:29 GMT 2023","Sun Aug 27 18:01:32 GMT 2023","3315","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sun Aug 27 18:01:29 GMT 2023","Sun Aug 27 18:01:33 GMT 2023","3692","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sun Aug 27 18:01:33 GMT 2023","Sun Aug 27 18:01:33 GMT 2023","207","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sun Aug 27 18:01:33 GMT 2023","Sun Aug 27 18:01:34 GMT 2023","553","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sun Aug 27 18:01:34 GMT 2023","Sun Aug 27 18:01:35 GMT 2023","874","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sun Aug 27 18:01:35 GMT 2023","Sun Aug 27 18:01:36 GMT 2023","1298","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
