"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 06 18:07:11 GMT 2024","Sat Jul 06 18:07:13 GMT 2024","1203","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sat Jul 06 18:07:14 GMT 2024","Sat Jul 06 18:07:16 GMT 2024","2085","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sat Jul 06 18:07:11 GMT 2024","Sat Jul 06 18:07:11 GMT 2024","505","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Sat Jul 06 18:07:11 GMT 2024","Sat Jul 06 18:07:12 GMT 2024","428","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sat Jul 06 18:07:08 GMT 2024","Sat Jul 06 18:07:11 GMT 2024","3627","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sat Jul 06 18:07:08 GMT 2024","Sat Jul 06 18:07:11 GMT 2024","3015","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sat Jul 06 18:07:08 GMT 2024","Sat Jul 06 18:07:10 GMT 2024","2261","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Sat Jul 06 18:07:10 GMT 2024","Sat Jul 06 18:07:11 GMT 2024","482","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sat Jul 06 18:07:13 GMT 2024","Sat Jul 06 18:07:14 GMT 2024","1597","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sat Jul 06 18:07:11 GMT 2024","Sat Jul 06 18:07:13 GMT 2024","1715","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
