"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 22 18:05:09 GMT 2023","Fri Sep 22 18:05:10 GMT 2023","970","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Fri Sep 22 18:05:08 GMT 2023","Fri Sep 22 18:05:08 GMT 2023","369","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Fri Sep 22 18:05:09 GMT 2023","Fri Sep 22 18:05:09 GMT 2023","371","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Fri Sep 22 18:05:05 GMT 2023","Fri Sep 22 18:05:09 GMT 2023","3758","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Fri Sep 22 18:05:09 GMT 2023","Fri Sep 22 18:05:09 GMT 2023","364","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Fri Sep 22 18:05:10 GMT 2023","Fri Sep 22 18:05:12 GMT 2023","1313","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Fri Sep 22 18:05:05 GMT 2023","Fri Sep 22 18:05:08 GMT 2023","2621","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Fri Sep 22 18:05:05 GMT 2023","Fri Sep 22 18:05:09 GMT 2023","3183","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Fri Sep 22 18:05:09 GMT 2023","Fri Sep 22 18:05:10 GMT 2023","1577","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Fri Sep 22 18:05:12 GMT 2023","Fri Sep 22 18:05:13 GMT 2023","1701","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
