"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 28 18:08:00 GMT 2024","Sat Sep 28 18:08:03 GMT 2024","2812","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Sat Sep 28 18:08:00 GMT 2024","Sat Sep 28 18:08:03 GMT 2024","3636","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Sat Sep 28 18:08:02 GMT 2024","Sat Sep 28 18:08:03 GMT 2024","489","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sat Sep 28 18:08:06 GMT 2024","Sat Sep 28 18:08:09 GMT 2024","2624","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sat Sep 28 18:08:05 GMT 2024","Sat Sep 28 18:08:06 GMT 2024","1690","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sat Sep 28 18:08:00 GMT 2024","Sat Sep 28 18:08:02 GMT 2024","2191","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sat Sep 28 18:08:03 GMT 2024","Sat Sep 28 18:08:04 GMT 2024","1795","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sat Sep 28 18:08:03 GMT 2024","Sat Sep 28 18:08:05 GMT 2024","1140","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Sat Sep 28 18:08:03 GMT 2024","Sat Sep 28 18:08:03 GMT 2024","481","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Sat Sep 28 18:08:02 GMT 2024","Sat Sep 28 18:08:02 GMT 2024","460","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
