"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1598","verify that update space successfully","Setel Regression Suite","Thu Jan 23 18:10:05 GMT 2025","passed","Thu Jan 23 18:10:07 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1002","verify that delete space successfully","Setel Regression Suite","Thu Jan 23 18:10:03 GMT 2025","passed","Thu Jan 23 18:10:04 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","3190","verify that create space successfully","Setel Regression Suite","Thu Jan 23 18:10:00 GMT 2025","passed","Thu Jan 23 18:10:03 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","379","verify that update list successfully","Setel Regression Suite","Thu Jan 23 18:10:03 GMT 2025","failed","Thu Jan 23 18:10:03 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","2627","verify that delete folder successfully","Setel Regression Suite","Thu Jan 23 18:10:00 GMT 2025","passed","Thu Jan 23 18:10:03 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","2076","verify that create list successfully","Setel Regression Suite","Thu Jan 23 18:10:00 GMT 2025","failed","Thu Jan 23 18:10:02 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1301","verify that get space successfully","Setel Regression Suite","Thu Jan 23 18:10:04 GMT 2025","passed","Thu Jan 23 18:10:05 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","371","verify that delete list successfully","Setel Regression Suite","Thu Jan 23 18:10:02 GMT 2025","failed","Thu Jan 23 18:10:02 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","1416","get folder successfully","Setel Regression Suite","Thu Jan 23 18:10:03 GMT 2025","passed","Thu Jan 23 18:10:04 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","346","verify that get list successfully","Setel Regression Suite","Thu Jan 23 18:10:02 GMT 2025","failed","Thu Jan 23 18:10:03 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
