"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","929","verify that delete space successfully","Setel Regression Suite","Tue Jan 07 18:10:23 GMT 2025","passed","Tue Jan 07 18:10:24 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","2977","verify that create space successfully","Setel Regression Suite","Tue Jan 07 18:10:20 GMT 2025","passed","Tue Jan 07 18:10:23 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","339","verify that update list successfully","Setel Regression Suite","Tue Jan 07 18:10:22 GMT 2025","failed","Tue Jan 07 18:10:23 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1747","verify that update space successfully","Setel Regression Suite","Tue Jan 07 18:10:25 GMT 2025","passed","Tue Jan 07 18:10:26 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","2497","verify that delete folder successfully","Setel Regression Suite","Tue Jan 07 18:10:20 GMT 2025","passed","Tue Jan 07 18:10:22 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","328","verify that delete list successfully","Setel Regression Suite","Tue Jan 07 18:10:22 GMT 2025","failed","Tue Jan 07 18:10:22 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","312","verify that get list successfully","Setel Regression Suite","Tue Jan 07 18:10:22 GMT 2025","failed","Tue Jan 07 18:10:22 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1933","verify that create list successfully","Setel Regression Suite","Tue Jan 07 18:10:20 GMT 2025","failed","Tue Jan 07 18:10:22 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1388","get folder successfully","Setel Regression Suite","Tue Jan 07 18:10:22 GMT 2025","passed","Tue Jan 07 18:10:24 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1185","verify that get space successfully","Setel Regression Suite","Tue Jan 07 18:10:24 GMT 2025","passed","Tue Jan 07 18:10:25 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
