"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1544","verify that update space successfully","Setel Regression Suite","Wed Mar 19 18:11:37 GMT 2025","passed","Wed Mar 19 18:11:38 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","278","verify that update list successfully","Setel Regression Suite","Wed Mar 19 18:11:34 GMT 2025","failed","Wed Mar 19 18:11:35 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","2574","verify that delete folder successfully","Setel Regression Suite","Wed Mar 19 18:11:32 GMT 2025","passed","Wed Mar 19 18:11:34 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1389","get folder successfully","Setel Regression Suite","Wed Mar 19 18:11:34 GMT 2025","passed","Wed Mar 19 18:11:36 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","968","verify that delete space successfully","Setel Regression Suite","Wed Mar 19 18:11:35 GMT 2025","passed","Wed Mar 19 18:11:36 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","285","verify that delete list successfully","Setel Regression Suite","Wed Mar 19 18:11:34 GMT 2025","failed","Wed Mar 19 18:11:34 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","2006","verify that create list successfully","Setel Regression Suite","Wed Mar 19 18:11:32 GMT 2025","failed","Wed Mar 19 18:11:34 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","287","verify that get list successfully","Setel Regression Suite","Wed Mar 19 18:11:34 GMT 2025","failed","Wed Mar 19 18:11:34 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1149","verify that get space successfully","Setel Regression Suite","Wed Mar 19 18:11:36 GMT 2025","passed","Wed Mar 19 18:11:37 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","3047","verify that create space successfully","Setel Regression Suite","Wed Mar 19 18:11:32 GMT 2025","passed","Wed Mar 19 18:11:35 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
