"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1164","verify that get space successfully","Setel Regression Suite","Tue Feb 18 18:10:40 GMT 2025","passed","Tue Feb 18 18:10:41 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","301","verify that update list successfully","Setel Regression Suite","Tue Feb 18 18:10:38 GMT 2025","failed","Tue Feb 18 18:10:39 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","327","verify that get list successfully","Setel Regression Suite","Tue Feb 18 18:10:38 GMT 2025","failed","Tue Feb 18 18:10:38 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1800","get folder successfully","Setel Regression Suite","Tue Feb 18 18:10:38 GMT 2025","passed","Tue Feb 18 18:10:40 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1995","verify that update space successfully","Setel Regression Suite","Tue Feb 18 18:10:41 GMT 2025","passed","Tue Feb 18 18:10:43 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","361","verify that delete list successfully","Setel Regression Suite","Tue Feb 18 18:10:38 GMT 2025","failed","Tue Feb 18 18:10:38 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","885","verify that delete space successfully","Setel Regression Suite","Tue Feb 18 18:10:39 GMT 2025","passed","Tue Feb 18 18:10:40 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","2610","verify that delete folder successfully","Setel Regression Suite","Tue Feb 18 18:10:35 GMT 2025","passed","Tue Feb 18 18:10:38 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","3142","verify that create space successfully","Setel Regression Suite","Tue Feb 18 18:10:35 GMT 2025","passed","Tue Feb 18 18:10:39 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","2064","verify that create list successfully","Setel Regression Suite","Tue Feb 18 18:10:35 GMT 2025","failed","Tue Feb 18 18:10:38 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
