"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 19 18:02:54 GMT 2023","Sun Nov 19 18:02:57 GMT 2023","2401","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Sun Nov 19 18:02:54 GMT 2023","Sun Nov 19 18:02:57 GMT 2023","2693","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Sun Nov 19 18:02:56 GMT 2023","Sun Nov 19 18:02:57 GMT 2023","221","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sun Nov 19 18:02:57 GMT 2023","Sun Nov 19 18:02:58 GMT 2023","1034","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sun Nov 19 18:02:58 GMT 2023","Sun Nov 19 18:02:59 GMT 2023","946","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sun Nov 19 18:02:57 GMT 2023","Sun Nov 19 18:02:57 GMT 2023","202","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sun Nov 19 18:02:57 GMT 2023","Sun Nov 19 18:02:58 GMT 2023","673","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Sun Nov 19 18:02:54 GMT 2023","Sun Nov 19 18:02:56 GMT 2023","1981","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sun Nov 19 18:02:59 GMT 2023","Sun Nov 19 18:03:00 GMT 2023","1164","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sun Nov 19 18:02:57 GMT 2023","Sun Nov 19 18:02:57 GMT 2023","195","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
