"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 18 18:09:46 GMT 2024","Fri Oct 18 18:09:48 GMT 2024","1414","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Fri Oct 18 18:09:48 GMT 2024","Fri Oct 18 18:09:49 GMT 2024","1234","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Fri Oct 18 18:09:46 GMT 2024","Fri Oct 18 18:09:47 GMT 2024","347","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Fri Oct 18 18:09:46 GMT 2024","Fri Oct 18 18:09:46 GMT 2024","357","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Fri Oct 18 18:09:46 GMT 2024","Fri Oct 18 18:09:46 GMT 2024","398","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Fri Oct 18 18:09:49 GMT 2024","Fri Oct 18 18:09:50 GMT 2024","1602","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Fri Oct 18 18:09:47 GMT 2024","Fri Oct 18 18:09:48 GMT 2024","924","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Fri Oct 18 18:09:43 GMT 2024","Fri Oct 18 18:09:47 GMT 2024","3156","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Fri Oct 18 18:09:43 GMT 2024","Fri Oct 18 18:09:46 GMT 2024","2027","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Fri Oct 18 18:09:43 GMT 2024","Fri Oct 18 18:09:46 GMT 2024","2699","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
