"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2985","verify that create space successfully","Setel Regression Suite","Sat Feb 22 18:08:39 GMT 2025","passed","Sat Feb 22 18:08:42 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","296","verify that delete list successfully","Setel Regression Suite","Sat Feb 22 18:08:41 GMT 2025","failed","Sat Feb 22 18:08:42 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","2537","verify that delete folder successfully","Setel Regression Suite","Sat Feb 22 18:08:39 GMT 2025","passed","Sat Feb 22 18:08:42 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","279","verify that update list successfully","Setel Regression Suite","Sat Feb 22 18:08:42 GMT 2025","failed","Sat Feb 22 18:08:42 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1302","get folder successfully","Setel Regression Suite","Sat Feb 22 18:08:42 GMT 2025","passed","Sat Feb 22 18:08:43 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1975","verify that create list successfully","Setel Regression Suite","Sat Feb 22 18:08:39 GMT 2025","failed","Sat Feb 22 18:08:41 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","324","verify that get list successfully","Setel Regression Suite","Sat Feb 22 18:08:42 GMT 2025","failed","Sat Feb 22 18:08:42 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1078","verify that get space successfully","Setel Regression Suite","Sat Feb 22 18:08:43 GMT 2025","passed","Sat Feb 22 18:08:44 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","842","verify that delete space successfully","Setel Regression Suite","Sat Feb 22 18:08:42 GMT 2025","passed","Sat Feb 22 18:08:43 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1414","verify that update space successfully","Setel Regression Suite","Sat Feb 22 18:08:44 GMT 2025","passed","Sat Feb 22 18:08:46 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
