"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1649","verify that update space successfully","Setel Regression Suite","Fri Jan 31 18:09:46 GMT 2025","passed","Fri Jan 31 18:09:48 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1472","get folder successfully","Setel Regression Suite","Fri Jan 31 18:09:43 GMT 2025","passed","Fri Jan 31 18:09:45 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","369","verify that get list successfully","Setel Regression Suite","Fri Jan 31 18:09:43 GMT 2025","failed","Fri Jan 31 18:09:43 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1061","verify that delete space successfully","Setel Regression Suite","Fri Jan 31 18:09:44 GMT 2025","passed","Fri Jan 31 18:09:45 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1997","verify that create list successfully","Setel Regression Suite","Fri Jan 31 18:09:41 GMT 2025","failed","Fri Jan 31 18:09:43 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","2556","verify that delete folder successfully","Setel Regression Suite","Fri Jan 31 18:09:41 GMT 2025","passed","Fri Jan 31 18:09:43 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","345","verify that delete list successfully","Setel Regression Suite","Fri Jan 31 18:09:43 GMT 2025","failed","Fri Jan 31 18:09:43 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","3141","verify that create space successfully","Setel Regression Suite","Fri Jan 31 18:09:41 GMT 2025","passed","Fri Jan 31 18:09:44 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","345","verify that update list successfully","Setel Regression Suite","Fri Jan 31 18:09:43 GMT 2025","failed","Fri Jan 31 18:09:44 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1352","verify that get space successfully","Setel Regression Suite","Fri Jan 31 18:09:45 GMT 2025","passed","Fri Jan 31 18:09:46 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
