"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 19 18:08:09 GMT 2024","Fri Jul 19 18:08:10 GMT 2024","314","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Fri Jul 19 18:08:09 GMT 2024","Fri Jul 19 18:08:09 GMT 2024","337","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Fri Jul 19 18:08:07 GMT 2024","Fri Jul 19 18:08:09 GMT 2024","2024","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Fri Jul 19 18:08:10 GMT 2024","Fri Jul 19 18:08:11 GMT 2024","862","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Fri Jul 19 18:08:09 GMT 2024","Fri Jul 19 18:08:09 GMT 2024","375","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Fri Jul 19 18:08:07 GMT 2024","Fri Jul 19 18:08:09 GMT 2024","2723","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Fri Jul 19 18:08:11 GMT 2024","Fri Jul 19 18:08:13 GMT 2024","2420","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Fri Jul 19 18:08:13 GMT 2024","Fri Jul 19 18:08:15 GMT 2024","1558","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Fri Jul 19 18:08:07 GMT 2024","Fri Jul 19 18:08:10 GMT 2024","3280","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Fri Jul 19 18:08:09 GMT 2024","Fri Jul 19 18:08:11 GMT 2024","1506","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
