"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 04 18:07:16 GMT 2023","Wed Oct 04 18:07:16 GMT 2023","273","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Wed Oct 04 18:07:13 GMT 2023","Wed Oct 04 18:07:18 GMT 2023","4533","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Wed Oct 04 18:07:17 GMT 2023","Wed Oct 04 18:07:18 GMT 2023","747","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Wed Oct 04 18:07:19 GMT 2023","Wed Oct 04 18:07:20 GMT 2023","1177","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Wed Oct 04 18:07:18 GMT 2023","Wed Oct 04 18:07:19 GMT 2023","1260","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Wed Oct 04 18:07:17 GMT 2023","Wed Oct 04 18:07:17 GMT 2023","254","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Wed Oct 04 18:07:16 GMT 2023","Wed Oct 04 18:07:17 GMT 2023","276","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Wed Oct 04 18:07:13 GMT 2023","Wed Oct 04 18:07:17 GMT 2023","4029","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Wed Oct 04 18:07:18 GMT 2023","Wed Oct 04 18:07:19 GMT 2023","1076","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Wed Oct 04 18:07:13 GMT 2023","Wed Oct 04 18:07:16 GMT 2023","2541","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
