"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 14 18:09:40 GMT 2024","Mon Oct 14 18:09:43 GMT 2024","2501","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Mon Oct 14 18:09:40 GMT 2024","Mon Oct 14 18:09:43 GMT 2024","3154","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Mon Oct 14 18:09:43 GMT 2024","Mon Oct 14 18:09:43 GMT 2024","385","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Mon Oct 14 18:09:46 GMT 2024","Mon Oct 14 18:09:48 GMT 2024","1745","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Mon Oct 14 18:09:43 GMT 2024","Mon Oct 14 18:09:43 GMT 2024","365","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Mon Oct 14 18:09:42 GMT 2024","Mon Oct 14 18:09:43 GMT 2024","362","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Mon Oct 14 18:09:44 GMT 2024","Mon Oct 14 18:09:44 GMT 2024","958","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Mon Oct 14 18:09:43 GMT 2024","Mon Oct 14 18:09:44 GMT 2024","1621","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Mon Oct 14 18:09:40 GMT 2024","Mon Oct 14 18:09:42 GMT 2024","1972","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Mon Oct 14 18:09:44 GMT 2024","Mon Oct 14 18:09:46 GMT 2024","1323","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
