"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1493","get folder successfully","Setel Regression Suite","Sun Jan 26 18:08:50 GMT 2025","passed","Sun Jan 26 18:08:51 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","3262","verify that create space successfully","Setel Regression Suite","Sun Jan 26 18:08:47 GMT 2025","passed","Sun Jan 26 18:08:50 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","829","verify that delete space successfully","Setel Regression Suite","Sun Jan 26 18:08:50 GMT 2025","passed","Sun Jan 26 18:08:51 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1121","verify that get space successfully","Setel Regression Suite","Sun Jan 26 18:08:51 GMT 2025","passed","Sun Jan 26 18:08:52 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1988","verify that create list successfully","Setel Regression Suite","Sun Jan 26 18:08:47 GMT 2025","failed","Sun Jan 26 18:08:49 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","273","verify that get list successfully","Setel Regression Suite","Sun Jan 26 18:08:49 GMT 2025","failed","Sun Jan 26 18:08:50 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","314","verify that delete list successfully","Setel Regression Suite","Sun Jan 26 18:08:49 GMT 2025","failed","Sun Jan 26 18:08:49 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","2456","verify that delete folder successfully","Setel Regression Suite","Sun Jan 26 18:08:47 GMT 2025","passed","Sun Jan 26 18:08:50 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1475","verify that update space successfully","Setel Regression Suite","Sun Jan 26 18:08:52 GMT 2025","passed","Sun Jan 26 18:08:54 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","282","verify that update list successfully","Setel Regression Suite","Sun Jan 26 18:08:50 GMT 2025","failed","Sun Jan 26 18:08:50 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
