"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2594","verify that delete folder successfully","Setel Regression Suite","Sun Dec 22 18:08:18 GMT 2024","passed","Sun Dec 22 18:08:20 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1420","verify that get space successfully","Setel Regression Suite","Sun Dec 22 18:08:22 GMT 2024","passed","Sun Dec 22 18:08:23 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1566","get folder successfully","Setel Regression Suite","Sun Dec 22 18:08:20 GMT 2024","passed","Sun Dec 22 18:08:22 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","370","verify that delete list successfully","Setel Regression Suite","Sun Dec 22 18:08:20 GMT 2024","failed","Sun Dec 22 18:08:20 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","391","verify that update list successfully","Setel Regression Suite","Sun Dec 22 18:08:21 GMT 2024","failed","Sun Dec 22 18:08:21 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","907","verify that delete space successfully","Setel Regression Suite","Sun Dec 22 18:08:21 GMT 2024","passed","Sun Dec 22 18:08:22 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","3256","verify that create space successfully","Setel Regression Suite","Sun Dec 22 18:08:18 GMT 2024","passed","Sun Dec 22 18:08:21 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1799","verify that update space successfully","Setel Regression Suite","Sun Dec 22 18:08:23 GMT 2024","passed","Sun Dec 22 18:08:25 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","586","verify that get list successfully","Setel Regression Suite","Sun Dec 22 18:08:20 GMT 2024","failed","Sun Dec 22 18:08:21 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","2013","verify that create list successfully","Setel Regression Suite","Sun Dec 22 18:08:18 GMT 2024","failed","Sun Dec 22 18:08:20 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
