"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 19 18:08:21 GMT 2024","Sat Oct 19 18:08:22 GMT 2024","1326","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Sat Oct 19 18:08:19 GMT 2024","Sat Oct 19 18:08:21 GMT 2024","1489","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sat Oct 19 18:08:17 GMT 2024","Sat Oct 19 18:08:19 GMT 2024","2604","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Sat Oct 19 18:08:19 GMT 2024","Sat Oct 19 18:08:20 GMT 2024","372","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Sat Oct 19 18:08:20 GMT 2024","Sat Oct 19 18:08:20 GMT 2024","348","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Sat Oct 19 18:08:17 GMT 2024","Sat Oct 19 18:08:19 GMT 2024","2044","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Sat Oct 19 18:08:19 GMT 2024","Sat Oct 19 18:08:19 GMT 2024","439","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sat Oct 19 18:08:20 GMT 2024","Sat Oct 19 18:08:21 GMT 2024","1001","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sat Oct 19 18:08:22 GMT 2024","Sat Oct 19 18:08:24 GMT 2024","1819","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sat Oct 19 18:08:17 GMT 2024","Sat Oct 19 18:08:20 GMT 2024","3199","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
