"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1589","get folder successfully","Setel Regression Suite","Tue Mar 04 18:10:48 GMT 2025","passed","Tue Mar 04 18:10:49 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1286","verify that get space successfully","Setel Regression Suite","Tue Mar 04 18:10:49 GMT 2025","passed","Tue Mar 04 18:10:50 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","318","verify that update list successfully","Setel Regression Suite","Tue Mar 04 18:10:48 GMT 2025","failed","Tue Mar 04 18:10:48 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1017","verify that delete space successfully","Setel Regression Suite","Tue Mar 04 18:10:48 GMT 2025","passed","Tue Mar 04 18:10:49 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","374","verify that delete list successfully","Setel Regression Suite","Tue Mar 04 18:10:47 GMT 2025","failed","Tue Mar 04 18:10:47 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","1990","verify that create list successfully","Setel Regression Suite","Tue Mar 04 18:10:45 GMT 2025","failed","Tue Mar 04 18:10:47 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1820","verify that update space successfully","Setel Regression Suite","Tue Mar 04 18:10:50 GMT 2025","passed","Tue Mar 04 18:10:52 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","3095","verify that create space successfully","Setel Regression Suite","Tue Mar 04 18:10:45 GMT 2025","passed","Tue Mar 04 18:10:48 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","2707","verify that delete folder successfully","Setel Regression Suite","Tue Mar 04 18:10:45 GMT 2025","passed","Tue Mar 04 18:10:48 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","321","verify that get list successfully","Setel Regression Suite","Tue Mar 04 18:10:47 GMT 2025","failed","Tue Mar 04 18:10:48 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
