"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","382","verify that delete list successfully","Setel Regression Suite","Thu Nov 21 18:10:12 GMT 2024","failed","Thu Nov 21 18:10:12 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","1305","get folder successfully","Setel Regression Suite","Thu Nov 21 18:10:12 GMT 2024","passed","Thu Nov 21 18:10:14 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","338","verify that get list successfully","Setel Regression Suite","Thu Nov 21 18:10:12 GMT 2024","failed","Thu Nov 21 18:10:12 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1302","verify that get space successfully","Setel Regression Suite","Thu Nov 21 18:10:14 GMT 2024","passed","Thu Nov 21 18:10:15 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","2880","verify that delete folder successfully","Setel Regression Suite","Thu Nov 21 18:10:10 GMT 2024","passed","Thu Nov 21 18:10:12 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","3183","verify that create space successfully","Setel Regression Suite","Thu Nov 21 18:10:10 GMT 2024","passed","Thu Nov 21 18:10:13 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","315","verify that update list successfully","Setel Regression Suite","Thu Nov 21 18:10:12 GMT 2024","failed","Thu Nov 21 18:10:13 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","2100","verify that create list successfully","Setel Regression Suite","Thu Nov 21 18:10:10 GMT 2024","failed","Thu Nov 21 18:10:12 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","848","verify that delete space successfully","Setel Regression Suite","Thu Nov 21 18:10:13 GMT 2024","passed","Thu Nov 21 18:10:14 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1508","verify that update space successfully","Setel Regression Suite","Thu Nov 21 18:10:15 GMT 2024","passed","Thu Nov 21 18:10:16 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
