"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 25 18:09:26 GMT 2024","Wed Sep 25 18:09:28 GMT 2024","2555","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Wed Sep 25 18:09:28 GMT 2024","Wed Sep 25 18:09:28 GMT 2024","503","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Wed Sep 25 18:09:26 GMT 2024","Wed Sep 25 18:09:28 GMT 2024","2016","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Wed Sep 25 18:09:31 GMT 2024","Wed Sep 25 18:09:33 GMT 2024","1645","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Wed Sep 25 18:09:29 GMT 2024","Wed Sep 25 18:09:30 GMT 2024","878","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Wed Sep 25 18:09:30 GMT 2024","Wed Sep 25 18:09:31 GMT 2024","1304","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Wed Sep 25 18:09:28 GMT 2024","Wed Sep 25 18:09:30 GMT 2024","1405","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Wed Sep 25 18:09:29 GMT 2024","Wed Sep 25 18:09:29 GMT 2024","382","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Wed Sep 25 18:09:26 GMT 2024","Wed Sep 25 18:09:29 GMT 2024","3097","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Wed Sep 25 18:09:28 GMT 2024","Wed Sep 25 18:09:29 GMT 2024","352","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
