"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2077","verify that create list successfully","Setel Regression Suite","Mon Nov 11 18:09:23 GMT 2024","failed","Mon Nov 11 18:09:25 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","2060","get folder successfully","Setel Regression Suite","Mon Nov 11 18:09:26 GMT 2024","passed","Mon Nov 11 18:09:28 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","3261","verify that create space successfully","Setel Regression Suite","Mon Nov 11 18:09:23 GMT 2024","passed","Mon Nov 11 18:09:26 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1379","verify that get space successfully","Setel Regression Suite","Mon Nov 11 18:09:27 GMT 2024","passed","Mon Nov 11 18:09:28 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","2884","verify that delete folder successfully","Setel Regression Suite","Mon Nov 11 18:09:23 GMT 2024","passed","Mon Nov 11 18:09:26 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","340","verify that get list successfully","Setel Regression Suite","Mon Nov 11 18:09:25 GMT 2024","failed","Mon Nov 11 18:09:26 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1742","verify that update space successfully","Setel Regression Suite","Mon Nov 11 18:09:28 GMT 2024","passed","Mon Nov 11 18:09:30 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","382","verify that delete list successfully","Setel Regression Suite","Mon Nov 11 18:09:25 GMT 2024","failed","Mon Nov 11 18:09:25 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","344","verify that update list successfully","Setel Regression Suite","Mon Nov 11 18:09:26 GMT 2024","failed","Mon Nov 11 18:09:26 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1005","verify that delete space successfully","Setel Regression Suite","Mon Nov 11 18:09:26 GMT 2024","passed","Mon Nov 11 18:09:27 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
