"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 16 18:03:01 GMT 2023","Wed Aug 16 18:03:08 GMT 2023","7599","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Wed Aug 16 18:03:06 GMT 2023","Wed Aug 16 18:03:10 GMT 2023","3850","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Wed Aug 16 18:03:14 GMT 2023","Wed Aug 16 18:03:19 GMT 2023","4779","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Wed Aug 16 18:03:01 GMT 2023","Wed Aug 16 18:03:05 GMT 2023","3956","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Wed Aug 16 18:03:06 GMT 2023","Wed Aug 16 18:03:07 GMT 2023","1137","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Wed Aug 16 18:03:07 GMT 2023","Wed Aug 16 18:03:08 GMT 2023","1120","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Wed Aug 16 18:03:11 GMT 2023","Wed Aug 16 18:03:14 GMT 2023","3587","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Wed Aug 16 18:03:08 GMT 2023","Wed Aug 16 18:03:11 GMT 2023","2473","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Wed Aug 16 18:03:05 GMT 2023","Wed Aug 16 18:03:06 GMT 2023","1132","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Wed Aug 16 18:03:01 GMT 2023","Wed Aug 16 18:03:06 GMT 2023","5161","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
