"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","349","verify that update list successfully","Setel Regression Suite","Wed Nov 13 18:09:38 GMT 2024","failed","Wed Nov 13 18:09:39 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1467","get folder successfully","Setel Regression Suite","Wed Nov 13 18:09:38 GMT 2024","passed","Wed Nov 13 18:09:40 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","374","verify that delete list successfully","Setel Regression Suite","Wed Nov 13 18:09:38 GMT 2024","failed","Wed Nov 13 18:09:38 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","963","verify that delete space successfully","Setel Regression Suite","Wed Nov 13 18:09:39 GMT 2024","passed","Wed Nov 13 18:09:40 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","377","verify that get list successfully","Setel Regression Suite","Wed Nov 13 18:09:38 GMT 2024","failed","Wed Nov 13 18:09:38 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","2038","verify that create list successfully","Setel Regression Suite","Wed Nov 13 18:09:36 GMT 2024","failed","Wed Nov 13 18:09:38 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","3221","verify that create space successfully","Setel Regression Suite","Wed Nov 13 18:09:36 GMT 2024","passed","Wed Nov 13 18:09:39 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1889","verify that update space successfully","Setel Regression Suite","Wed Nov 13 18:09:41 GMT 2024","passed","Wed Nov 13 18:09:43 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","1322","verify that get space successfully","Setel Regression Suite","Wed Nov 13 18:09:40 GMT 2024","passed","Wed Nov 13 18:09:41 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","2605","verify that delete folder successfully","Setel Regression Suite","Wed Nov 13 18:09:36 GMT 2024","passed","Wed Nov 13 18:09:38 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
