"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 20 18:01:56 GMT 2024","Sat Apr 20 18:01:59 GMT 2024","3230","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Sat Apr 20 18:02:02 GMT 2024","Sat Apr 20 18:02:05 GMT 2024","2292","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sat Apr 20 18:01:59 GMT 2024","Sat Apr 20 18:02:00 GMT 2024","686","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Sat Apr 20 18:02:00 GMT 2024","Sat Apr 20 18:02:00 GMT 2024","714","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sat Apr 20 18:01:59 GMT 2024","Sat Apr 20 18:02:02 GMT 2024","2575","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Sat Apr 20 18:01:58 GMT 2024","Sat Apr 20 18:01:59 GMT 2024","712","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sat Apr 20 18:02:05 GMT 2024","Sat Apr 20 18:02:08 GMT 2024","3388","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Sat Apr 20 18:01:56 GMT 2024","Sat Apr 20 18:02:01 GMT 2024","4790","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sat Apr 20 18:02:01 GMT 2024","Sat Apr 20 18:02:02 GMT 2024","1674","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Sat Apr 20 18:01:56 GMT 2024","Sat Apr 20 18:01:58 GMT 2024","2277","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
