"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 20 18:08:51 GMT 2024","Tue Aug 20 18:08:52 GMT 2024","887","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Tue Aug 20 18:08:48 GMT 2024","Tue Aug 20 18:08:51 GMT 2024","3334","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Tue Aug 20 18:08:53 GMT 2024","Tue Aug 20 18:08:55 GMT 2024","1543","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Tue Aug 20 18:08:48 GMT 2024","Tue Aug 20 18:08:50 GMT 2024","2778","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Tue Aug 20 18:08:50 GMT 2024","Tue Aug 20 18:08:52 GMT 2024","1399","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Tue Aug 20 18:08:52 GMT 2024","Tue Aug 20 18:08:53 GMT 2024","1184","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Tue Aug 20 18:08:48 GMT 2024","Tue Aug 20 18:08:50 GMT 2024","2251","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Tue Aug 20 18:08:51 GMT 2024","Tue Aug 20 18:08:51 GMT 2024","661","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Tue Aug 20 18:08:50 GMT 2024","Tue Aug 20 18:08:50 GMT 2024","329","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Tue Aug 20 18:08:50 GMT 2024","Tue Aug 20 18:08:51 GMT 2024","337","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
