"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Feb 04 18:01:46 GMT 2024","Sun Feb 04 18:01:47 GMT 2024","560","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sun Feb 04 18:01:43 GMT 2024","Sun Feb 04 18:01:46 GMT 2024","3001","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Sun Feb 04 18:01:47 GMT 2024","Sun Feb 04 18:01:48 GMT 2024","1323","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sun Feb 04 18:01:50 GMT 2024","Sun Feb 04 18:01:53 GMT 2024","2390","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sun Feb 04 18:01:47 GMT 2024","Sun Feb 04 18:01:47 GMT 2024","496","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sun Feb 04 18:01:46 GMT 2024","Sun Feb 04 18:01:48 GMT 2024","1905","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Sun Feb 04 18:01:43 GMT 2024","Sun Feb 04 18:01:46 GMT 2024","2287","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Sun Feb 04 18:01:46 GMT 2024","Sun Feb 04 18:01:46 GMT 2024","556","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Sun Feb 04 18:01:43 GMT 2024","Sun Feb 04 18:01:47 GMT 2024","3876","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Sun Feb 04 18:01:48 GMT 2024","Sun Feb 04 18:01:50 GMT 2024","1736","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
