"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3038","verify that create space successfully","Setel Regression Suite","Sun Jan 12 18:08:45 GMT 2025","passed","Sun Jan 12 18:08:48 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1649","verify that update space successfully","Setel Regression Suite","Sun Jan 12 18:08:50 GMT 2025","passed","Sun Jan 12 18:08:51 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","350","verify that get list successfully","Setel Regression Suite","Sun Jan 12 18:08:47 GMT 2025","failed","Sun Jan 12 18:08:47 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","2581","verify that delete folder successfully","Setel Regression Suite","Sun Jan 12 18:08:45 GMT 2025","passed","Sun Jan 12 18:08:47 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","369","verify that delete list successfully","Setel Regression Suite","Sun Jan 12 18:08:47 GMT 2025","failed","Sun Jan 12 18:08:47 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","1243","verify that get space successfully","Setel Regression Suite","Sun Jan 12 18:08:49 GMT 2025","passed","Sun Jan 12 18:08:50 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","361","verify that update list successfully","Setel Regression Suite","Sun Jan 12 18:08:47 GMT 2025","failed","Sun Jan 12 18:08:48 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1456","get folder successfully","Setel Regression Suite","Sun Jan 12 18:08:47 GMT 2025","passed","Sun Jan 12 18:08:49 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1959","verify that create list successfully","Setel Regression Suite","Sun Jan 12 18:08:45 GMT 2025","failed","Sun Jan 12 18:08:47 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","918","verify that delete space successfully","Setel Regression Suite","Sun Jan 12 18:08:48 GMT 2025","passed","Sun Jan 12 18:08:49 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
