"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1532","verify that update space successfully","Setel Regression Suite","Wed Dec 18 18:11:24 GMT 2024","passed","Wed Dec 18 18:11:25 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","343","verify that delete list successfully","Setel Regression Suite","Wed Dec 18 18:11:20 GMT 2024","failed","Wed Dec 18 18:11:21 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","314","verify that update list successfully","Setel Regression Suite","Wed Dec 18 18:11:21 GMT 2024","failed","Wed Dec 18 18:11:21 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","3112","verify that create space successfully","Setel Regression Suite","Wed Dec 18 18:11:18 GMT 2024","passed","Wed Dec 18 18:11:22 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","306","verify that get list successfully","Setel Regression Suite","Wed Dec 18 18:11:21 GMT 2024","failed","Wed Dec 18 18:11:21 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1302","verify that get space successfully","Setel Regression Suite","Wed Dec 18 18:11:23 GMT 2024","passed","Wed Dec 18 18:11:24 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","2550","verify that delete folder successfully","Setel Regression Suite","Wed Dec 18 18:11:18 GMT 2024","passed","Wed Dec 18 18:11:21 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","2032","verify that create list successfully","Setel Regression Suite","Wed Dec 18 18:11:18 GMT 2024","failed","Wed Dec 18 18:11:20 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","981","verify that delete space successfully","Setel Regression Suite","Wed Dec 18 18:11:22 GMT 2024","passed","Wed Dec 18 18:11:23 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1348","get folder successfully","Setel Regression Suite","Wed Dec 18 18:11:21 GMT 2024","passed","Wed Dec 18 18:11:22 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
