"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2662","verify that delete folder successfully","Setel Regression Suite","Sat Apr 05 18:09:37 GMT 2025","passed","Sat Apr 05 18:09:40 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","329","verify that get list successfully","Setel Regression Suite","Sat Apr 05 18:09:40 GMT 2025","failed","Sat Apr 05 18:09:40 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1345","verify that get space successfully","Setel Regression Suite","Sat Apr 05 18:09:42 GMT 2025","passed","Sat Apr 05 18:09:43 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","357","verify that delete list successfully","Setel Regression Suite","Sat Apr 05 18:09:39 GMT 2025","failed","Sat Apr 05 18:09:40 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","2113","verify that create list successfully","Setel Regression Suite","Sat Apr 05 18:09:37 GMT 2025","failed","Sat Apr 05 18:09:39 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","335","verify that update list successfully","Setel Regression Suite","Sat Apr 05 18:09:40 GMT 2025","failed","Sat Apr 05 18:09:41 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","3882","verify that update space successfully","Setel Regression Suite","Sat Apr 05 18:09:43 GMT 2025","passed","Sat Apr 05 18:09:47 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","903","verify that delete space successfully","Setel Regression Suite","Sat Apr 05 18:09:41 GMT 2025","passed","Sat Apr 05 18:09:41 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","1610","get folder successfully","Setel Regression Suite","Sat Apr 05 18:09:40 GMT 2025","passed","Sat Apr 05 18:09:42 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","3255","verify that create space successfully","Setel Regression Suite","Sat Apr 05 18:09:37 GMT 2025","passed","Sat Apr 05 18:09:41 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
