"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 07 18:07:50 GMT 2024","Sat Sep 07 18:07:52 GMT 2024","1888","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Sat Sep 07 18:07:54 GMT 2024","Sat Sep 07 18:07:55 GMT 2024","1273","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Sat Sep 07 18:07:47 GMT 2024","Sat Sep 07 18:07:54 GMT 2024","6366","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Sat Sep 07 18:07:47 GMT 2024","Sat Sep 07 18:07:50 GMT 2024","2292","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Sat Sep 07 18:07:58 GMT 2024","Sat Sep 07 18:08:01 GMT 2024","2876","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Sat Sep 07 18:07:50 GMT 2024","Sat Sep 07 18:07:51 GMT 2024","498","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Sat Sep 07 18:07:55 GMT 2024","Sat Sep 07 18:07:58 GMT 2024","3153","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Sat Sep 07 18:07:50 GMT 2024","Sat Sep 07 18:07:50 GMT 2024","502","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Sat Sep 07 18:07:51 GMT 2024","Sat Sep 07 18:07:51 GMT 2024","487","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Sat Sep 07 18:07:47 GMT 2024","Sat Sep 07 18:07:50 GMT 2024","2930","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
