"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","362","verify that delete list successfully","Setel Regression Suite","Wed Jan 29 18:10:34 GMT 2025","failed","Wed Jan 29 18:10:34 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","2679","verify that delete folder successfully","Setel Regression Suite","Wed Jan 29 18:10:32 GMT 2025","passed","Wed Jan 29 18:10:34 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1330","verify that get space successfully","Setel Regression Suite","Wed Jan 29 18:10:36 GMT 2025","passed","Wed Jan 29 18:10:37 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","1678","get folder successfully","Setel Regression Suite","Wed Jan 29 18:10:34 GMT 2025","passed","Wed Jan 29 18:10:36 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","964","verify that delete space successfully","Setel Regression Suite","Wed Jan 29 18:10:35 GMT 2025","passed","Wed Jan 29 18:10:36 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","2059","verify that create list successfully","Setel Regression Suite","Wed Jan 29 18:10:32 GMT 2025","failed","Wed Jan 29 18:10:34 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","335","verify that update list successfully","Setel Regression Suite","Wed Jan 29 18:10:35 GMT 2025","failed","Wed Jan 29 18:10:35 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","3227","verify that create space successfully","Setel Regression Suite","Wed Jan 29 18:10:32 GMT 2025","passed","Wed Jan 29 18:10:35 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","345","verify that get list successfully","Setel Regression Suite","Wed Jan 29 18:10:34 GMT 2025","failed","Wed Jan 29 18:10:35 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1752","verify that update space successfully","Setel Regression Suite","Wed Jan 29 18:10:37 GMT 2025","passed","Wed Jan 29 18:10:39 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
