"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 11 18:07:52 GMT 2024","Thu Jan 11 18:07:55 GMT 2024","2427","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Thu Jan 11 18:07:59 GMT 2024","Thu Jan 11 18:08:01 GMT 2024","2308","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Thu Jan 11 18:07:55 GMT 2024","Thu Jan 11 18:07:55 GMT 2024","524","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Thu Jan 11 18:07:55 GMT 2024","Thu Jan 11 18:07:56 GMT 2024","478","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Thu Jan 11 18:07:55 GMT 2024","Thu Jan 11 18:07:57 GMT 2024","1874","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Thu Jan 11 18:07:52 GMT 2024","Thu Jan 11 18:07:55 GMT 2024","3133","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"failed","Thu Jan 11 18:07:56 GMT 2024","Thu Jan 11 18:07:56 GMT 2024","523","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Thu Jan 11 18:07:56 GMT 2024","Thu Jan 11 18:07:57 GMT 2024","1139","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Thu Jan 11 18:07:57 GMT 2024","Thu Jan 11 18:07:59 GMT 2024","1640","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"passed","Thu Jan 11 18:07:52 GMT 2024","Thu Jan 11 18:07:56 GMT 2024","3966","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
