"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 21 18:03:33 GMT 2023","Thu Dec 21 18:03:35 GMT 2023","1412","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Thu Dec 21 18:03:29 GMT 2023","Thu Dec 21 18:03:31 GMT 2023","2222","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Thu Dec 21 18:03:29 GMT 2023","Thu Dec 21 18:03:32 GMT 2023","3364","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Thu Dec 21 18:03:29 GMT 2023","Thu Dec 21 18:03:32 GMT 2023","3519","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Thu Dec 21 18:03:32 GMT 2023","Thu Dec 21 18:03:32 GMT 2023","444","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"passed","Thu Dec 21 18:03:32 GMT 2023","Thu Dec 21 18:03:34 GMT 2023","1616","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Thu Dec 21 18:03:32 GMT 2023","Thu Dec 21 18:03:33 GMT 2023","848","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"failed","Thu Dec 21 18:03:31 GMT 2023","Thu Dec 21 18:03:32 GMT 2023","475","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Thu Dec 21 18:03:35 GMT 2023","Thu Dec 21 18:03:36 GMT 2023","1794","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"failed","Thu Dec 21 18:03:32 GMT 2023","Thu Dec 21 18:03:32 GMT 2023","420","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
