"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Feb 21 18:06:22 GMT 2024","Wed Feb 21 18:06:23 GMT 2024","794","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
"failed","Wed Feb 21 18:06:23 GMT 2024","Wed Feb 21 18:06:24 GMT 2024","778","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"failed","Wed Feb 21 18:06:19 GMT 2024","Wed Feb 21 18:06:21 GMT 2024","2795","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"failed","Wed Feb 21 18:06:21 GMT 2024","Wed Feb 21 18:06:22 GMT 2024","773","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"passed","Wed Feb 21 18:06:23 GMT 2024","Wed Feb 21 18:06:28 GMT 2024","4734","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"passed","Wed Feb 21 18:06:19 GMT 2024","Wed Feb 21 18:06:23 GMT 2024","4337","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Wed Feb 21 18:06:19 GMT 2024","Wed Feb 21 18:06:24 GMT 2024","5343","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"passed","Wed Feb 21 18:06:32 GMT 2024","Wed Feb 21 18:06:37 GMT 2024","4909","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Wed Feb 21 18:06:24 GMT 2024","Wed Feb 21 18:06:26 GMT 2024","2089","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Wed Feb 21 18:06:26 GMT 2024","Wed Feb 21 18:06:32 GMT 2024","6053","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
