"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 14 18:02:38 GMT 2023","Fri Jul 14 18:02:41 GMT 2023","2378","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","delete_space_successfully","verify that delete space successfully",""
"passed","Fri Jul 14 18:02:31 GMT 2023","Fri Jul 14 18:02:38 GMT 2023","7142","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","create_space_successfully","verify that create space successfully",""
"failed","Fri Jul 14 18:02:37 GMT 2023","Fri Jul 14 18:02:38 GMT 2023","1127","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","update_list_successfully","verify that update list successfully",""
"passed","Fri Jul 14 18:02:31 GMT 2023","Fri Jul 14 18:02:36 GMT 2023","4975","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","delete_folder_successfully","verify that delete folder successfully",""
"passed","Fri Jul 14 18:02:44 GMT 2023","Fri Jul 14 18:02:49 GMT 2023","4642","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","update_space_successfully","verify that update space successfully",""
"passed","Fri Jul 14 18:02:41 GMT 2023","Fri Jul 14 18:02:44 GMT 2023","3569","Setel Regression Suite","Setel Admin test on chrome","api.tests.SpaceTests","api.tests.SpaceTests","get_space_successfully","verify that get space successfully",""
"failed","Fri Jul 14 18:02:35 GMT 2023","Fri Jul 14 18:02:36 GMT 2023","1161","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","delete_list_successfully","verify that delete list successfully",""
"failed","Fri Jul 14 18:02:31 GMT 2023","Fri Jul 14 18:02:35 GMT 2023","3671","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","create_list_successfully","verify that create list successfully",""
"passed","Fri Jul 14 18:02:36 GMT 2023","Fri Jul 14 18:02:40 GMT 2023","3839","Setel Regression Suite","Setel Admin test on chrome","api.tests.FolderTests","api.tests.FolderTests","get_folder_successfully","get folder successfully",""
"failed","Fri Jul 14 18:02:36 GMT 2023","Fri Jul 14 18:02:37 GMT 2023","1143","Setel Regression Suite","Setel Admin test on chrome","api.tests.ListTests","api.tests.ListTests","get_list_successfully","verify that get list successfully",""
